text,category
" публикация статьи добрый день. подскажите, была ли получена статья? ранее в ваш адрес направляла письмо 4 сентября. витенбург екатерина александровна ведущий инженер проектировщик cистем информационной безопасности группы проектирования систем информационной безопасности. отдел комплексных систем защиты информации. департамент системной интеграции. ооо <иц региональные системы 400001, г. волгоград, ул. социалистическая,17 тел.: +7 (800) 3332753 тел.: +7 (8442) 932753 (доб. 1325) моб.: +7 (937) 56056 75 добрый день! статья принята другим журналом к печати, в связи с этим направляю в ваш адрес другую статью, оформленную по требованиям журнала. уточните срок рецензирования. в случае принятия статьи к публикации, когда будет опубликована? витенбург екатерина александровна моб.: +7 (937) 56056 75 уважаемые авторы! редакцией журнала вестник вгу серия саит получена статья формализованная модель оценки защищенности информационной системы предприятия левцова а.а., витенбург е.а. статья не оформлена по действующим правилам журнала см раздел авторам после соответствующей доработки может быть передана на рецензирование. добрый день! подскажите, возможна ли публикация данной статьи в вашем журнале? какие сроки рецензирования и публикации материалов? витенбург екатерина александровна моб.: +7(937)56056 75 email: ",вопросы
"5 вариантов ликвидации ооо 5 вариантов ликвидации ооо 1. официальная ликвидация в фнс = 27 т.р. (не надо выезжать в фнс и к нотариусу, с оплатой объявления в вестнике и госпошлиной) 2. официальная ликвидация с назначением нашего ликвидатора = 47 т.р. (старый директор сразу же увольняется с должности) 3. продажа фирмы нерезиденту рф = 47 т.р. (полное отсутствие ваших фамилий в выписке егрюл, директор отсутствует на территории рф) 4. продажа фирмы гражданину рф = 47 т.р. (полное отсутствие ваших фамилий в выписке егрюл) 5. продажа фирмы гражданину рф + последующая официальная ликвидация в фнс = 74 т.р. (полное отсутствие ваших фамилий в выписке, и ликвидация от имени нового учредителя и директора) все цены «под ключ» со всеми пошлинами и платежами. все оригиналы уставных документов остаются у вас всё время – мы ничего не забираем. предоставляем акт приемапередачи документов. окончательный расчет по результату. юридическая группа «биржа фирм» напишите нам любым способом, и мы в течение 5 минут отправим полное описание каждого варианта. тел. +7(927)0058753 viber +7(927)0058753 whatsapp+7(927)0058753 telegram +7(927)0058753 ",другое
"главным редакторам forwardedmessage.eml добрый день, ! пересылаю вам информацию о вебинарах нэикон, с которыми будет полезно ознакомиться редакторам наших журналов. первый, 11 сентября, о размещении рецензий в ринц. хлопкова е.с. оригинальное сообщение следует ",другое
"научная статья из курска! здравствуйте! мною отправлен нучную статью с названием ""исследование работы однофазного синхронного вибрационного микрогенератора источника бесперебойного электроснабжения автономных объектов"" на опубликованию в журнале серия ""системный анализ и информационные технологии"" раздел ""математические методы системного аализа и управления"". последняя серия нашей статьи не включена поэтому я хотел бы знать, что у меня есть шанс, чтобы выбирать нашу статью? если вас не затруднит, сможете ли давать мне информацию, о чем. заранее благадарю вас. каунг мьят хту. кафедра (по и аис) курский государственный университет. ",вопросы
" эффективный контракт вгу обложка системный анализ _2019_2.pdf 05.09.2019 12:02, vestnik vsu пишет: екатерина степановна, добрый день! в файле приказ есть инструкция по заполнению контракта. мое предложение: в п.2.9 выпуск продолжающегося научного издания внести кроме гл ред и зам гл ред еще и должности помощника (верстка). это практически всегда не специально выделенные сотрудники, а обычные преподаватели и доценты, сочетающие эту работу с пед и науч деятельностью. именно этими сотрудниками всех журналов вгу проводиться большая ежедневная работа. было бы справедливо ее учитывать в эффективном контракте. доц. каф тоизи, отв. секретарь журнала вестник вгу саит ",другое
" : эффективный контракт вгу я согласен, что нужно от меня? 05.09.2019 13:02, vestnik vsu пишет: мы с каплиевой н.а. заполняем эффективный контракт, решили внести предложение учесть нашу работу над журналом. правда письмо я написала хлопковой е.с., чтобы белизняков н.м. поговорил с козодеровым о.а. поддержите? оригинальное сообщение следует ",другое
" эффективный контракт вгу вероника викторовна, здравствуйте, мне обложка не нужна, она у меня есть, я сделала свой шаблон, мне нужна страница с выходными данными, можно сфотографировать и прислать в whatsapp или viber чт, 5 сент. 2019 г. в 13:11, vestnik vsu наталья алексеевна, добрый день! прислали обложку для 22019 саит, надо сделать pdfa. пересылаю. я тут предлагаю дать нам возможность учесть нашу работу в журнале в эффективном контракте. попросила хлопкову и белизнякова поговорить с козодеровым. видимо, кто составлял инструкцию по заполнению контракта не очень понимает кто и что делает в процессе издания науч журнала. оригинальное сообщение следует forwarded message from: ""хлопкова екатерина степановна"" to: vestnik vsu cc: bcc: date: thu, 5 sep 2019 12:35:51 +0300 subject: эффективный контракт вгу 05.09.2019 12:02, vestnik vsu пишет: екатерина степановна, добрый день! в файле приказ есть инструкция по заполнению контракта. мое предложение: в п.2.9 выпуск продолжающегося научного издания внести кроме гл ред и зам гл ред еще и должности помощника (верстка). это практически всегда не специально выделенные сотрудники, а обычные преподаватели и доценты, сочетающие эту работу с пед и науч деятельностью. именно этими сотрудниками всех журналов вгу проводиться большая ежедневная работа. было бы справедливо ее учитывать в эффективном контракте. доц. каф тоизи, отв. секретарь журнала вестник вгу саит ",другое
" для pdf-a не могу, скан не работает. сделайте сами с журнала. 05.09.2019 21:00, vestnik vsu пишет: екатерина степановна! пришлите скан страницы с выходными данными 22019 саит. ",другое
" публикация статьи отлично! спасибо большое. витенбург екатерина александровна моб.: +7 (937) 56056 75 уважаемые авторы! редакцией журнала вестник вгу саит получены материалы статьи математическая модель интеллектуальной поддержки принятия решений при проектировании системы защиты информационной системы предприятия с учетом мониторинга событий безопасности. статья передана на рецензирование (2 недели). рецензируем статьи в номер 42019 (выход январь 2020) добрый день! статья принята другим журналом к печати, в связи с этим направляю в ваш адрес другую статью, оформленную по требованиям журнала. уточните срок рецензирования. в случае принятия статьи к публикации, когда будет опубликована? витенбург екатерина александровна моб.: +7 (937) 56056 75 уважаемые авторы! редакцией журнала вестник вгу серия саит получена статья формализованная модель оценки защищенности информационной системы предприятия левцова а.а., витенбург е.а. статья не оформлена по действующим правилам журнала см раздел авторам после соответствующей доработки может быть передана на рецензирование. добрый день! подскажите, возможна ли публикация данной статьи в вашем журнале? какие сроки рецензирования и публикации материалов? витенбург екатерина александровна моб.: +7(937)56056 75 email: ",рецензирование
" публикация статьи добрый день. прошу уточнить результаты рецензирования статьи. информация в письме ниже. витенбург екатерина александровна уважаемые авторы! редакцией журнала вестник вгу саит получены материалы статьи математическая модель интеллектуальной поддержки принятия решений при проектировании системы защиты информационной системы предприятия с учетом мониторинга событий безопасности. статья передана на рецензирование (2 недели). рецензируем статьи в номер 42019 (выход январь 2020) добрый день! статья принята другим журналом к печати, в связи с этим направляю в ваш адрес другую статью, оформленную по требованиям журнала. уточните срок рецензирования. в случае принятия статьи к публикации, когда будет опубликована? витенбург екатерина александровна моб.: +7 (937) 56056 75 уважаемые авторы! редакцией журнала вестник вгу серия саит получена статья формализованная модель оценки защищенности информационной системы предприятия левцова а.а., витенбург е.а. статья не оформлена по действующим правилам журнала см раздел авторам после соответствующей доработки может быть передана на рецензирование. добрый день! подскажите, возможна ли публикация данной статьи в вашем журнале? какие сроки рецензирования и публикации материалов? витенбург екатерина александровна моб.: +7(937)56056 75 email: ",вопросы
": публикация статьи добрый день! хотела бы уточнить результаты рецензирования статьи. витенбург екатерина александровна главный инженерпроектировщик cистем информационной безопасности группы проектирования систем информационной безопасности отдел аналитики и проеткирования систем информационной безопасности департамент системной интеграции. ооо <иц региональные системы 400001, г. волгоград, ул. социалистическая,17 тел.: +7 (800) 3332753 тел.: +7 (8442) 932753 (доб. 1325) моб.: +7 (937) 56056 75 уважаемые авторы! редакцией журнала вестник вгу саит получены материалы статьи математическая модель интеллектуальной поддержки принятия решений при проектировании системы защиты информационной системы предприятия с учетом мониторинга событий безопасности. статья передана на рецензирование (2 недели). рецензируем статьи в номер 42019 (выход январь 2020) добрый день! статья принята другим журналом к печати, в связи с этим направляю в ваш адрес другую статью, оформленную по требованиям журнала. уточните срок рецензирования. в случае принятия статьи к публикации, когда будет опубликована? витенбург екатерина александровна моб.: +7 (937) 56056 75 уважаемые авторы! редакцией журнала вестник вгу серия саит получена статья формализованная модель оценки защищенности информационной системы предприятия левцова а.а., витенбург е.а. статья не оформлена по действующим правилам журнала см раздел авторам после соответствующей доработки может быть передана на рецензирование. добрый день! подскажите, возможна ли публикация данной статьи в вашем журнале? какие сроки рецензирования и публикации материалов? витенбург екатерина александровна моб.: +7(937)56056 75 email: ",вопросы
"статья от азарновой полухин п.в.статья. вестник вгу.docx вероника, добрый день! высылаю вам статью моего ученика (докторант) для вестника. татьяна михайловна леденева сказала, что даст нам рецензию. с уважением, азарнова т.в.",подача статьи
"от махортова махортов-лещинская.docx здравствуйте, вероника викторовна! статья – во вложении… сд ",подача статьи
"приглашаем в проект «открытая наука россии»! открыть письмо в браузере () уважаемые коллеги! приглашаем вас в проект «открытая наука россии» () , поддержанный фондом президентских грантов в 2019 году. «открытая наука россии» является продолжением и развитием проекта«национальный агрегатор открытых репозиториев» (нора) () . сегодня нора объединяет уже 18 российских организаций. оба проекта выполняет консорциум нэикон в партнерстве с ведущими российскими университетами и научноисследовательскими организациями. в 2019–2020 гг. будут решены следующие практические задачи: * модернизация репозиториев и платформы нора в соответствии с новыми международными требованиями; * наполнение российских репозиториев и интеграция их ресурсов в мировые открытые системы; * развитие новых сервисов технического сопровождения и наполнения репозиториев; * развитие новых сервисов для авторов; * популяризация проекта, повышение информационной и правовой грамотности целевых групп проекта. преимущества вашего участия в проекте, подтвержденные опытом партнеров нора: * рост числа и расширения географии обращений к ресурсам вашего репозитория за счет повышения их видимости в мировом информационном пространстве; * рост показателей использования и цитирования публикаций ученых вашей организации за счет их размещения в мировом пространстве публикаций зеленого открытого доступа; * экспорт метаданных ресурсов вашего репозитория в международные каталоги и базы данных worldcat, openaire, base (все настройки по экспорту выполнит нэикон); * резервирование и хранение ресурсов вашего репозитория на платформе нора; * повышение информационной и правовой грамотности сотрудников вашей организации за счет участия в мероприятиях проекта; * организация мероприятий проекта на вашей площадке для непрерывного образования участников целевых групп проекта в вашем регионе. участие в проекте бесплатное. в 2019–2020 гг. нэикон разработает для вас: * рекомендации по созданию метаданных в соответствии с современными международными стандартами и требованиями (plan s); * технологии экспорта записей из web of science и scopus в репозитории организаций – участников нора; мероприятия проекта «открытая наука россии» пройдут во владивостоке, калининграде, москве, новосибирске, санктпетербурге и судаке. условия подключения к платформе нора описаны на странице «как подключиться»: материалы прошедших семинаров опубликованы в разделе «мероприятия»: опубликованные методические материалы можно найти по ссылке: если у вас есть вопросы об участии в проекте, их можно задать в ответ на это письмо. услуги для библиотек и научных организаций в ответ на потребность научных организаций в предоставлении доступа к результатам научных исследований нэикон разработал сервис “репозиторий научной организации”. репозиторий агрегирует данные о научных исследованиях организации и является единой точкой доступа к ним, позволяет управлять авторскими правами, передавать метаданные в российские и международные поисковые системы, повышает видимость и цитируемость работ (в том числе архивных). чтобы узнать больше о сервисе “репозиторий научной организации”, свяжитесь с максимом митрофановым ============================================================ copyright © 2019 нэикон, все права защищены. данное письмо не требует ответа. по всем возникающим вопросам обращайтесь к контактному лицу, указанному выше. чтобы изменить настройки подписки, воспользуйтесь одной из ссылок: ** изменить настройки подписки () или ** отписаться от рассылки () . ",другое
"научная статья из курска! здравствуйте, уважаемый редакция! мы направляли вам научную статью ""исследование работы однофазного синхронного вибрационного микрогенератора источника бесперебойного электроснабжения автономных объектов"" для публикации в вашем журнале «вестник вгу. серия: системный анализ и информационные технологиив марте 2019. сообщите пожалуйста, принята ли статья к публикации, и когда можно ждать ее издание. заранее благодарим вас. каунг мьят хту. кафедра (по и аис) курский государственный университет. ",вопросы
"рецензия рецензия на статью воловач 2019.docx уважаемая редакция журнала саит. высылаю вам оформленную по шаблону повторную версию рецензии на статью воловача в.и., артюшенко в.м. ""обнаружение сигналов со случайным моментом появления..."" после ее переработки. ",доработка
"сообшение здравствуйте, вероника викторовна! 3 сентября сего года я отсылал вам для рассмотрения свою статью под названием <проблема определения смысла текста интеллектуальными системами. не могли бы вы сообщить мне о ее получении. с ув. одинцов б,е. ",вопросы
" статья. жуков, основина здравствуйте, отправляли вам материал для рассмотрения возможности публикации (23.05.2019). хотелось бы узнать статус работы. жуков, основина +79045356098 ольга основина +79205913681 пётр жуков ",вопросы
"волонтер-рецензент добрый день, уважаемая редакция! меня зовут виктор попов, и я являюсь большим фанатом и активным читателем журнала «вестник вгу. серия: системный анализ и информационные технологии». этот журнал позволяет мне постоянно развиваться в инженерной области и оставаться на передовом крае своей профессии. мне очень хочется помочь журналу и дальше процеветать, и поэтому я бы с радостью согласился бесплатно проводить рецензии рукописей. немного о себе: окончил мгту им. баумана с красным дипломом (робототехнические системы и мехатроника) и магистратуру корнеллского университета по компьютерным наукам. имею патенты на свои изобретения: 1) “*the** apparatus**, program**, system** and** associated** method** of** contactless** capture** of** flat** objects**, mainly** due** to** the** local** aerodynamic** effect*”, us provisional pat. ser.no. 62/843,551 (аппарат, программа, система и ассоциированный метод бесконтактного захвата, преимущественно за счет локального аэродинамического эффекта) 2) “*the** apparatus**, program**, system** and** associated** method** of** generating** micro**foam**, mainly** due** to** the** local** aerodynamic** effect*”, us provisional pat. ser.no. 62/858,987 (аппарат, программа, система и ассоциированный метод генерации микропены, преимущественно за счет локального аэродинамического эффекта) также есть опубликованные книги: 1) попов в.в. “*умная робототехника применительно к аэродинамическим захватам”*, lambert academic publishing, 2019, isbn 9786200221094 2) попов в.в. *“аэродинамическая генерация пены с элементами нейросетевого управления”*, lambert academic publishing, 2019, isbn 9786200265340 помимо этого имеется множество научных публикаций и выступлений на конференциях (могу выслать подробный документ с перечислением их всех). являюсь советником российской академии естествознания и нахожусь на этапе рассмотрения в национальной палате инженеров я уверен, что моих компетенций в инженерном деле хватит, чтобы справляться с задачей рецензирования рукописей, а сэкономленные на мне средства пойдут на дальнейшее развитие журнала! пожалуйста, напишите мне, что вы думаете по этому поводу. если вам нужны какиелибо документы, подтверждающие изложенное выше – я с большим удовольствием их предоставлю. попов виктор ",другое
" запрос о публикации статьи уважаемая редакция! просьба сообщить, принята ли статья перспективы применения и оценка качества сервисов централизованной оптической архитектуры (послана 26 февраля) и какие к ней замечания? ",вопросы
"публикация здравствуйте. редакция журнала вестник вгу саит ! 10 июля мы высылали на рецензирование свою статью <применение методов ограниченной кластеризации для исследования техногенной сейсмичности зуенко а.а., фридман о.в., журавлева о.г. сообщите, пожалуйста, на каком этапе рассмотрения находится наша работа. математического моделирования, фиц кольский нц ран ",вопросы
"самойлов статья обработчик нечетких запросов к бд mongo v3.3.docx,обработчик нечетких запросов к бд mongo v3.3.pdf поправил змечания махортова с. д. best regards, nikolay samoylov ",доработка
"версии статей со скорректированными формулами вгу_имитац_модел_полумарковских процессов_с_дискрет_состояниями_2_метод.doc,вгу_сложные системы управления_2_метод.doc,вгу_распредел_параметры_2_метод.doc здравствуйте, вероника викторовна! посылаю вам версии статей в формате doc со скорректированными формулами и их элементами, выполненными в equation. у меня есть опасения, что какието элементы я сделал с помощью редактора с избыточностью, но это от непонимания. александр горин",доработка
" представление статьи уважаемая редакция! просим проинформировать о статусе статьи ""значения некоторых частотных характеристик англоязычных текстов"" за авторством котова ю. а. и саниной о. в., отправленной в ваш журнал 17.06.2019. котов юрий алексеевич к. фм. н., доцент, доцент кафедры защиты информации новосибирский государственный технический университет санина ольга валерьевна (ответственный автор) магистрант 2 года кафедры вычислительной техники новосибирский государственный технический университет ",вопросы
"от леденевой статья леденеватм_саит_18.09.pdf,леденеватм_саит_18.09.docx вероника, доброе утро! высылаю свою статью для третьего номера.",подача статьи
" назначение рецензента сычев 18.09.2019 9:55, vestnik vsu пишет: александр анатольевич! статья количественный подход к оценке влияния литературных произведений с использованием теории графов в. а. ковун, и.л. каширина нужно назначить рецензента. (если что, то этой темой занимается сычев и я с магистрами исследовала социальные графы с исп этих метрик на питоне) ",рецензирование
"конференция аппмим 2019 уважаемый коллега! хотим проинформировать вас, что срок подачи докладов и оргвзносов перенесены с 30 сентября на 15 октября. для участия в конференции необходимо через сайт конференции подать доклад, прикрепить сканкопию об оплате оргвзноса и заполнить регистрационную форму . предварительная заявка на конференцию не требуется. обратите внимание на правила оформления докладов .. . способы оплаты оргвзноса представлены на сайте .. . все принятые статьи будут опубликованы в электронном сборнике научных трудов конференции и проиндексированы в ринц. электронному сборнику научных трудов будет присвоен международный книжный номер isbn. напоминаем, что поступившие в программный комитет тексты докладов будут проходить отбор для опубликования в иностранном научном журнале, индексируемом в web of science и/или scopus. в случае получения рекомендации к опубликованию, вам будет отправлено уведомление. важно! для публикации статьи в данных изданиях необходимо очное участие в конференции. более подробную информацию можно получить на сайте конференции или у оргкомитета ",другое
"публикация в журнале добрый день! возможна ли публикация научной обзорной статьи в вашем журнале в течение примерно 10 месяцев? при этом обязательным условием является публикация с бесплатным доступом читателей. название первой статьи: ""анализ вопросов социальноэкономической эффективности использования пассажирского транспорта"". в настоящее время статья дорабатывается. есть аннотация. название второй статьи: ""анализ вопросов создания интеллектуальных систем транспортного обслуживания пассажиров"". нужно опубликовать хотя бы одну статью. подходят под тематику вашего журнала? если не возможна публикация статьи в срок 10 мес., то хотя бы получение справки о том, что статья получена и будет впоследствии опубликована. все необходимые требования, замечания, полученные в процессе рецензирования, обязуемся принимать и статью дорабатывать. к.т.н., доцент кафедры управления автотранспортом, липецкий государственный технический университет",вопросы
"статья_сирота_митрофанова_милованова_вгу рис1.jpg,рис2.jpg,рис3.jpg,рис4.jpg,рис5.jpg,рис6.jpg,рис7.jpg,рис8.jpg,рис9.jpg,рис10.jpg,рис11а.jpg,рис11б.jpg,рис12а.jpg,рис12б.jpg,статья_сирота_митрофанова_милованова.docx митрофанова е.ю.",подача статьи
" на рецензирование вероника викторовна, здравствуйте! вот некоторые соображения по статье, которые м.б. подойдут для краткой рецензии. работа носит исследовательский характер и посвящена актуальному направлению в области компьютерного зрения исследованию и разработке специализированных алгоритмов, позволяющих осуществлять поиск и классификацию объектов на изображениях и видео. в качестве базовых алгоритмов поиска объектов авторы рассматривают обучаемые алгоритмы, основанные на использовании rcnn, fast rcnn и faster rcnn моделей. авторы приводят результаты тестирования алгоритмов на наборах данных voc2007 и coco в части оценки скорости и точности детектирования объектов. в качестве замечаний (? не снижающих общий уровень работы) (? которые можно было бы рекомендовать учесть в дальнейших исследованиях) можно отметить следующие: для полноты исследований помимо рассмотренных алгоритмов rcnn, fastrcnn, fasterrcnn хотелось бы видеть результаты тестирования сбалансированных по скорости работы и точности классификации алгоритмов детектирования объектов yolo и ssd; в разделе ""результаты исследований и их обсуждение"" не полностью описаны условия проведения экспериментов, в частности не приводятся данные по размерам самих детектируемых объектов (на практике размеры объектов интереса существенно влияют на точность распознавания различными алгоритмами, поэтому при варьирующихся размерах объектов в обучающих выборках в таблицах 46 можно говорить об усредненных значениях точности распознавания); основываясь на результатах проведенных исследований в выводах по работе следовало бы дать более четкие рекомендации относительно практического применения рассмотренных моделей каждого класса. миша! просьба сделать рецензию на статью анализ алгоритмов поиска объектов на изображениях с использованием различных модификаций сверточных нейронных сетей а.а. сирота, е.ю. митрофанова, а.и. милованова дрюченко михаил. ",рецензирование
" на рецензирование на счет необходимости замечаний в рецензии не уверен.. миша! просьба сделать рецензию на статью анализ алгоритмов поиска объектов на изображениях с использованием различных модификаций сверточных нейронных сетей а.а. сирота, е.ю. митрофанова, а.и. милованова дрюченко михаил. ",рецензирование
"вебинар - научное редактирование на английском с charlesworth. для авторов и издателей открыть письмо в браузере () уважаемые коллеги! приглашаем присоединиться к вебинару «знакомство с услугами и сервисами для авторов и издателей компании charlesworth», который состоится 1 октября 2019 года. компания charlesworth является европейским лидером в области услуг для авторов и издателей научной периодики. основное направление деятельности – редактирование научных статей на английском языке. специализации, с которыми работает charlesworth: медицинские науки, науки о жизни, технические науки, гуманитарные, социальные и экономические науки. charlesworth отличает высокое качество работ, с рукописями работают носители языка, гарантированно имеющие опыт работы и научную степень в соответствующей предметной области. работа с текстом включает не только внесение правок, но и предложения по улучшению статьи для соответствия замечаниям редакторов и рецензентов выбранного автором журнала и региона публикации. совместная работа автора и редактора позволяет подготовить максимально читаемый и понятный текст и убедиться, что статья будет понятна иностранным редакторам и читателям. компания выдает сертификат, подтверждающий, что статья была отредактирована специалистами charlesworth. компания является членом cope. подробная информация о сервисах charlresworth () . эксклюзивный представитель в россии – нэикон. вебинар проводит dr. gareth dyke – руководитель направления обучения charlesworth. на вебинаре будут подробно рассмотрены принципы и механизмы работы компании с авторами и издателями. дата проведения вебинара: 1 октября 2019 года, 14:0015:00 – время московское. регистрация на вебинар открыта: нэикон заключил партнерское соглашение с charlesworth консорциум нэикон заключил эксклюзивное партнерское соглашение с компанией charlesworth. при заключении договора через нэикон стоимость всех услуг будет ниже на 15%. скачать в виде файл научные области, с которыми работает charlesworth () . вы всегда можете задать вопросы об использовании сервисов. обращайтесь, пожалуйста, в дирекцию партнерских программ нэикон: +7 (499) 7549993 (tel:+7(499)7549993) , издательские услуги нэикон нэикон оказывает научным журналам весь комплекс услуг по предпечатной подготовке, печати и распространению научных журналов. мы делаем: * верстку (pdf и html) * техническое редактирование * корректуру * литературное редактирование * отрисовку * переводы * печать * рассылку * отправку выпусков в ринц * регистрацию doi * и многое другое. в портфеле издательства нэикон на настоящий момент 15 журналов. чтобы получить более подробную информацию об издательских услугах нэикон, свяжитесь с максимом митрофановым: +7 (916) 9158395 ============================================================ copyright © 2019 нэикон, все права защищены. данное письмо не требует ответа. по всем возникающим вопросам обращайтесь к контактному лицу, указанному выше. чтобы изменить настройки подписки, воспользуйтесь одной из ссылок: ** изменить настройки подписки () или ** отписаться от рассылки () . ",другое
