id,text
771,вероника викторовна статье изложены общеизвестные вещи могу написать ирина леонидовна добрый день посылаю статью рецензирование вестника л а коробова т в гладких е а саввина е н ковалева применение метода нейронных сетей в распознавании цифровых изображений прикрепляю шаблон рецензии правила оформлению статей срок рецензирования дней каширина ирина
778,здравствуйте вероника викторовна здесь некоторый конфликт интересов поскольку автор сотрудник кафедры пиит как вы считаете но любом случае статью следует начала отредактировать предмет русского языка запятые т п а вообще принял доработки не обязательно спешить номером журнала попадет сд уважаемый сергей дмитриевич прошу отрецензировать статью вестника н к самойлов трансляция запросов с языка sql в язык mongo ql шаблон рецензии правила оформлению статей прикрепляю срок рецензирования дней 
774,готово ирина леонидовна добрый вечер понятно статья уровню материала соответствует требованиям журнала статья получена редакцией нам нужно отрецензировать представить мотивированный отказ публикации напишите считаете нужным вероника викторовна статье изложены общеизвестные вещи могу написать ирина леонидовна добрый день посылаю статью рецензирование вестника л а коробова т в гладких е а саввина е н ковалева применение метода нейронных сетей в распознавании цифровых изображений прикрепляю шаблон рецензии правила оформлению статей срок рецензирования дней каширина ирина каширина ирина
781, июля здравствуйте уважаемая вероника викторовна направляем вам материалы сверки двух наших статей саит извините пожалуйста задержку сообщите пожалуйста достаточно описаниях правок заранее благодарны наталья григорий мл бильченко vestnik написал а наталья добрый вечер прикрепляю статьи сверку саит 
775,поправляшки болешки лена прикрепляю статью рецензию кажется дублирую свое письмо но ладно показалось писала я болею вирусняк гадкий поэтому себе и с литвинова реализация умного бухгалтерского учета с помощью облачных технологий вероника
806, июля здравствуйте уважаемая вероника викторовна направляем вам уточнённые по сравнению отправленными материалы сверки двух наших статей саит вместо правок версии версии приведены правок извините пожалуйста задержку ую итерацию сообщите пожалуйста достаточно описаниях правок если возможность пришлите пожалуйста результаты правок заранее благодарны наталья григорий мл бильченко
777,сделаю выходные ср июл г vestnik vsu ирина евгеньевна добрый день посылаю статью рецензию а л попов автоматизированное рабочее место администратора оперативной дежурной смены центра управления кризисных ситуациях прикрепляю шаблон рецензии правила журнала оформлению статей срок рецензирования дней воронина ирина евгеньевна email ip 
783,beроника викторовна формулы статье набрал редакторе mathtype вероника викторовна сообщите будете летом отвечать письма авторов в каком номере опубликована наша статья выйдет c уважением сергеев а с 
779,gladkikh чт июл г vestnik vsu уважаемые авторы статья исправленной аннотацией получена для внесения новой информации авторе гладких пронина пришлите точную транслитерацию фамилии гладких как загранпаспорте индексироваться библиографических базах гаршина в в вероника викторовна здравствуйте высылеам статью исправленной аннотацией текст статьи рисунки меняли но пересылаю вам удобства обработки информации ковалева е н уважаемые авторы редакцией журнала вестник вгу саит получена статья л а коробова т в пронина е а саввина е н ковалева применение кластерного метода в решении транспортных задач есть замечания оформлению к статье следует сделать расширенную аннотацию статья передана рецензирование результаты сообщим с уважением ковалева е н 
780, июля здравствуйте уважаемая вероника викторовна уважаемые авторы внесем исправления большое спасибо результаты правок пришлю задерживаем выход журнала очень торопимся уходим отпуск pdf сайте журнала будем ждать выхода журнала с наилучшими пожеланиями наталья григорий мл бильченко
785,добрый день отправлял ранее статью публикацию скажите пожалуйста принята замечания не пропустил второй номер года спасибо владимир орлов добрый день отправляю статью проверку дальнейшей публикации жду замечания комментарии спасибо владимир орлов
786,best regards nikolay samoylov
784,добрый вечер вероника высылаю статью вестник которой сегодня говорили alexander krylovetsky computer science faculty voronezh state university www cs vsu ruwww vsu ru
787,привет можешь отослать фамилией девочка думала её экономику смогли понять целую тебя больную тряпочку я лена прикрепляю статью рецензию кажется дублирую свое письмо но ладно показалось писала я болею вирусняк гадкий поэтому себе и с литвинова реализация умного бухгалтерского учета с помощью облачных технологий вероника
789,рецензия вложении а савинков ср июл г vestnik vsu уважаемый андрей юрьевич просьба отрецензировать статью научный журнал вестник вгу сериясистемный анализ информационные технологии статья а а афанасьев р с власов низкоскоростное кодирование речевого сигнала при переменной длительности сегмента анализа прикрепляю шаблон рецензии требования журнала оформлению статей срок рецензирования дней гаршина вероника викторовна
803,вероника викторовна статье высылаю рисунки ваши операторы большие мастера могут сами откорректировать если необходимо ваши операторы смогут изъять рамки работать ними передайте им пусть постараются сами сделают c уважением сергеев а с 
791,добрый день замечаний верстке статьи нет уважаемые авторы просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок 
795,я понимаю удавить кого ко попадает чт июл г irina voronina сделаю выходные ср июл г vestnik vsu ирина евгеньевна добрый день посылаю статью рецензию а л попов автоматизированное рабочее место администратора оперативной дежурной смены центра управления кризисных ситуациях прикрепляю шаблон рецензии правила журнала оформлению статей срок рецензирования дней воронина ирина евгеньевна email ip без вирусов dabfadddbbabeaaffdf воронина ирина евгеньевна email ip 
793,уважаемая редакция спасибо рецензию email skype popoval уважаемый автор получена отрицательная рецензия статью автоматизированное рабочее место администратора оперативной дежурной смены центра управления кризисных ситуациях автор а л попов статья отклоняется публикации нашем журнале текст рецензии прикрепляю технологии гаршина вероника викторовна
790,уважаемая редакция июня г ваш адрес направлено письмо просьбой рассмотреть возможность опубликования журнале вестник вгу серия системный анализ информационные технологии разделе компьютерной лингвистики обработки естественного языка статьи значения некоторых частотных характеристик англоязычных текстов просим проинформировать получении письма результатах рассмотрения котов юрий алексеевич к фм н доцент доцент кафедры защиты информации новосибирский государственный технический университет санина ольга валерьевна ответственный автор магистрант года кафедры вычислительной техники новосибирский государственный технический университет
798,в результате проверки вёрстки статьи обнаружены ошибки страница я колонка в м абзаце jooq заменить jooq sql заменить sql в м абзаце javaобъекты заменить javaобъекты в ой строке снизу jooq заменить jooq я колонка во м абзаце снизу м предложении который является выходным параметров функции заменить который является выходным параметром функции страница начало го абзаца библиотека vooqx заменить библиотека vjooqx в аннотации английском последнее слово vjooq заменить vjooqx от vestnik vsu отправлено июля г кому тема сверка статьи уважаемые авторы просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок 
796,здравствуйте вероника викторовна к сожалению обнаружила опечатки статье прошу прощения сразу заметила в прикрепленном pdfфайле выделенные ссылки формулу нужно исправить то странице тексте задача линейного программирования нужно заменить странице тексте чтобы получить решение задачи нужно заменить странице тексте задачи линейного программирования вида нужно заменить странице тексте как видим задача нужно заменить странице тексте несовместностью системы нужно заменить странице тексте несовместность системы ограничений задаче нужно заменить странице тексте выполнив преобразования исходных данных сначала формулам нужно заменить 
817,вероника викторовна высылаю рисунки рамок полагается их корректировать верстки статьи заранее благодарен вашу работу здоровья счастья успехов работе c уважением сергеев а с 
800,здравствуйте были найдены следующие неточности страница не подписан рис нужно добавить название матрицы системы нахождения линейных параметров тск страница указан действующий грант нужно заменить ссылку следующую работа выполнена поддержке рффи проект № р а страница в информации авторах необходимо внести изменения именно заменить истомин владимир александрович – студент кафедры высшей математики фгбоу во «липецкий государственный технический университет» россия липецк email истомин владимир александрович – магистрант фгбоу во «липецкий государственный технический университет» россия липецк email страница в информации авторах необходимо внести изменения именно заменить istomin v a – student of the mathematics department at the lipetsk state technical university russia lipetsk email istomin v a master student of lipetsk state technical university russia lipetsk email владимир истомин уважаемые авторы просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок 
801,спасибо исправим готовый pdf номера размещен уважаемые авторы редакцией журнала вестник вгу саит получена статья статья передана рецензирование результаты сообщим здравствуйте вероника викторовна к сожалению обнаружила опечатки статье прошу прощения сразу заметила в прикрепленном pdfфайле выделенные ссылки формулу нужно исправить то странице тексте задача линейного программирования нужно заменить странице тексте чтобы получить решение задачи нужно заменить странице тексте задачи линейного программирования вида нужно заменить странице тексте как видим задача нужно заменить странице тексте несовместностью системы нужно заменить странице тексте несовместность системы ограничений задаче нужно заменить странице тексте выполнив преобразования исходных данных сначала формулам нужно заменить 
802,хорошо благодарим исправим готовый pdf номера размещен здравствуйте были найдены следующие неточности страница не подписан рис нужно добавить название матрицы системы нахождения линейных параметров тск страница указан действующий грант нужно заменить ссылку следующую работа выполнена поддержке рффи проект № р а страница в информации авторах необходимо внести изменения именно заменить истомин владимир александрович – студент кафедры высшей математики фгбоу во «липецкий государственный технический университет» россия липецк email истомин владимир александрович – магистрант фгбоу во «липецкий государственный технический университет» россия липецк email страница в информации авторах необходимо внести изменения именно заменить istomin v a – student of the mathematics department at the lipetsk state technical university russia lipetsk email istomin v a master student of lipetsk state technical university russia lipetsk email владимир истомин уважаемые авторы просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок владимир истомин
804,добрый день пожалуйста исправьте подпись рис пример файла корпуса дополненной разметкой фамилии имени файла ошибкой статье верно через ы екатерина четверг июля г vestnik vsu уважаемые авторы просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок 
805,спасибо четверг июля г vestnik vsu исправим готовый pdf номера размещен добрый день пожалуйста исправьте подпись рис пример файла корпуса дополненной разметкой фамилии имени файла ошибкой статье верно через ы екатерина четверг июля г vestnik vsu уважаемые авторы просьба срочно проверить верстку статьи ошибки если неточности пришлите список найденных ошибок 
824,здравствуйте вероника викторовна уважаемая редакция журнала вестник вгу серия системный анализ информационные технологии прошу моего имени выразить признательность благодарность рецензенту рецензию мою статью автоматизированное рабочее место администратора оперативной дежурной смены центра управления кризисных ситуациях согласно представленной рецензии выполнена доработка дополнение объема рукописи указанной статьи во вложенном файле желтым фоном отмечены изменения дополнения тексту статьи согласно замечаниям рекомендациям рецензента пунктам соответствие тематике журнала полностью согласен определенной рецензентом тематикой информационноизмерительные управляющие сетевые системы ссылки анализ предшествующих работ дополнен список литературы ссылками тематические связанные предшествующие авторские публикации научных изданиях подтверждающие обоснование практическое применение предлагаемых алгоритмов новизна оригинальность методов и\или результатов представлены графическом текстовом формате разработанные алгоритмы разделах выявление перечня задач рис разработка системы интеллектуальной поддержки рис рис далее времени готовности документов алгоритму решение конкретных задач рис далее путем заполнения последующего выбора справочников однотипных элементов наименований структурно связанных элементов следующему алгоритму рис рис корректность результатов работы полнота обсуждения уточнен уровень представлена схема интеллектуальной поддержки разделе разработка системы интеллектуальной поддержки рис разделены определены понятия реализованных интеллектуальной технической поддержки разделе решение конкретных задач представлены ссылки обзоры похожих разработок кратко обоснован собственный подход разработке разделах разработка системы интеллектуальной поддержки решение конкретных задач прошу если это возможно повторное заключение отправить доработанную статью данному рецензенту жду вашего решения рекомендаций email skype popoval уважаемый автор получена отрицательная рецензия статью автоматизированное рабочее место администратора оперативной дежурной смены центра управления кризисных ситуациях автор а л попов статья отклоняется публикации нашем журнале текст рецензии прикрепляю технологии гаршина вероника викторовна
807,вероника викторовна обратите внимание следующие моменты стр фраза левой колонке скобках качестве популяционного алгоритма используется енетический алгоритм качестве алгоритма локального поиска алгоритм муравьиных колоний поставьте генетический стр фраза правой колонке которой говорится гибридных алгоритмах объединяющих различные либо однотипные алгоритмы различными значениями параметров преимущества одного алгоритма могут компенсировать недостатки другого вместо говорится поставьте отмечается стр фраза правой колонке в c оответствии временная сложность пчелиных алгоритмов составляет худшем случае поставьте составляет лучшем случае стр рис номера блоков стоят друг другом поставьте номер около правого блока правой стороны стр рис окончание в левой колонке номера замените вероника викторовна обратите внимание в списке литературы некоторых источниках фамилии автора стоит запятая некоторых как должно быть вероника викторовна благодарен работу которую провели моей статьей особенно работу рисунками известно выйдет журнал уже скоро можете сообщить рассылка авторских экземпляров вы можете выслать хотя экземпляра адресу сергееву а с ул инициативная д кв г таганрог ростовская обл c уважением сергеев а с 
813,вероника добрый день высылаю рецензию статью ю м краковский н а хоанг оценка ресурснозатратного риска при организации ремонтных работ сложного роботизированного оборудования 
809,failed to deliver to smtp module domain bstu ru reports host bstu mail protection outlook com says mail sent to the wrong office region attr for more information please go to ameurft eopeur prod protection outlook com 
812,вероника добрый день высылаю одну рецензию татьяна добрый день посылаю статью рецензию л а коробова т в гладких е а саввина е н ковалева применение кластерного метода в решении транспортных задач прикрепляю шаблон рецензии правила оформлению статей срок рецензирования дней татьяна азарнова
814,уважаемая вероника викторовна спасибо уведомление email skype popoval уважаемый александр ваши ответы замечания доработанный вариант статьи отправлены рецензенту повторного ознакомления представления повторной рецензии здравствуйте вероника викторовна уважаемая редакция журнала вестник вгу серия системный анализ информационные технологии прошу моего имени выразить признательность благодарность рецензенту рецензию мою статью автоматизированное рабочее место администратора оперативной дежурной смены центра управления кризисных ситуациях согласно представленной рецензии выполнена доработка дополнение объема рукописи указанной статьи во вложенном файле желтым фоном отмечены изменения дополнения тексту статьи согласно замечаниям рекомендациям рецензента пунктам соответствие тематике журнала полностью согласен определенной рецензентом тематикой информационноизмерительные управляющие сетевые системы ссылки анализ предшествующих работ дополнен список литературы ссылками тематические связанные предшествующие авторские публикации научных изданиях подтверждающие обоснование практическое применение предлагаемых алгоритмов новизна оригинальность методов и\или результатов представлены графическом текстовом формате разработанные алгоритмы разделах выявление перечня задач рис разработка системы интеллектуальной поддержки рис рис далее времени готовности документов алгоритму решение конкретных задач рис далее путем заполнения последующего выбора справочников однотипных элементов наименований структурно связанных элементов следующему алгоритму рис рис корректность результатов работы полнота обсуждения уточнен уровень представлена схема интеллектуальной поддержки разделе разработка системы интеллектуальной поддержки рис разделены определены понятия реализованных интеллектуальной технической поддержки разделе решение конкретных задач представлены ссылки обзоры похожих разработок кратко обоснован собственный подход разработке разделах разработка системы интеллектуальной поддержки решение конкретных задач прошу если это возможно повторное заключение отправить доработанную статью данному рецензенту жду вашего решения рекомендаций email skype popoval уважаемый автор получена отрицательная рецензия статью автоматизированное рабочее место администратора оперативной дежурной смены центра управления кризисных ситуациях автор а л попов статья отклоняется публикации нашем журнале текст рецензии прикрепляю информациолнные технологии гаршина вероника викторовна
828,здравствуйте уважаемая вероника викторовна отправляю вам ответы замечания рецензента подправленную учетом статью я хочу поблагодарить рецензента большую работу ценные замечания которые улучшили работу в статье подправлена аннотация анг она переводится моим аспирантом если мои исправления удовлетворят рецензента вам вышлю статью аннотацией анг языке с ув кюм 
826,вероника викторовна отправляю статью исправленной анг аннотацией с ув кюм 
820,здравствуйте высылаю вам свои предложения упорядочению работы авторами документ является рабочим материалом погорячилась с уважением лтм 
816,вероника добрый день авторы подправили думаю нормально вероника хотела спросить подать статью номер татьяна извиняюсь беспокою отпуске автор прислал доработанный вариант статьи словами благодарности рецензенту просьбой повторного рассмотрения материала статьи цитирую письмо прикрепляю доработанную статью повторного рецензирования отправляю вам ответы замечания рецензента подправленную учетом статью я хочу поблагодарить рецензента большую работу ценные замечания которые улучшили работу вероника добрый день высылаю рецензию статью ю м краковский н а хоанг оценка ресурснозатратного риска при организации ремонтных работ сложного роботизированного оборудования татьяна азарнова
815,уважаемая вероника викторовна я отпуске т ч понимаю немного поплачусь еще недавно иркутске ваковских журнала направлением информатика вт одного аспиранты есть журналов нет хорошо совет остался вот такая ситуация с ув кюм уважаемый юрий мечеславович повторного рецензирования не знаю ответ время отпусков вероника викторовна отправляю статью исправленной анг аннотацией с ув кюм 
819,спасибо а кретов добрый день прикрепляю pdf номера вестник вгу саит в ближайшие дни размещен сайте журнала доступен всем можно ссылаться статьи 
818,failed to deliver to local module account reports mail receiving disabled
821,нашла шаблон может подойдет здравствуйте высылаю вам свои предложения упорядочению работы авторами документ является рабочим материалом погорячилась с уважением лтм 
823,здравствуйте беспокоит ковалев федор алексеевич я написал статью хотел отправить дальнейшего рассмотрения публикацию
825,здравствуйте направляю рецензирование статью рисунки требуемых форматах есть возможность публикации м номере журнала сентябрь без вирусов dabfadddbbabeaaffdf
822,здравствуйте мною отправлен нучную статью названием исследование работы однофазного синхронного вибрационного микрогенератора источника бесперебойного электроснабжения автономных объектов опубликованию журнале серия системный анализ информационные технологии раздел математические методы системного аализа управления последняя серия нашей статьи включена поэтому хотел знать шанс выбирать нашу статью если вас затруднит сможете давать информацию чем заранее благадарю вас каунг мьят хту кафедра по аис курский государственный университет 
845,уважаемые вероника викторовна направляем вам исправленную статью в и воловача в м артюшенко обнаружение сигналов случайным моментом появления использованием алгоритма кумулятивных сумм публикации журнале вестник вгу серия системный анализ информационные технологии с наилучшими пожеланиями владимир иванович воловач д т н доцент зав кафедрой информационного электронного сервиса поволжского государственного университета сервиса уважаемые авторы получена рецензия статью обнаружения сигналов со случайным моментом появления с использованием алгоритма кумулятивных сумм в и воловач в м артюшенко рецензия содержит замечания устранения которых опубликована нашем журнале текст рецензии прикрепляю 
830,добрый день подскажите возможна публикация данной статьи вашем журнале какие сроки рецензирования публикации материалов витенбург екатерина александровна моб email 
832,добрый день могу опубликовать следующую статью полная статья прикреплена письму всякий случай добавил pdf версию название аннотация т д гибридная модель деформации для задачи неригидной регистрации результата трехмерного сканирования к в климов воронежский государственный университет аннотация одной задач области компьютерной графики является задача поиска соответствий трехмерными моделями задача неригидной регистрации особый интерес представляет регистрация результатов трехмерного сканирования человеческого лица последующим использованием результатов регистрации создания анимации существует множество алгоритмов регистрации однако большинство плохо работает случаях входные модели сильно отличаются друг друга в частности регистрации трехмерных моделей нейтрального кричащего лица в данной работе предлагается модификация итеративного алгоритма ближайших точек приспособленная высокоточной регистрации сильно отличающихся трехмерных моделей ключевыми компонентами алгоритма являются гибридная модель деформации основанная графе деформации захвата мелких деталей модель деформации основе специальным образом подготовленных моделей которые грубо задают возможные деформации целевой модели ключевые слова трехмерное сканирование неригидная регистрация итеративный алгоритм ближайших точек численные оптимизации annotation nonrigid registration of d polygonal models is one of the most important problems in computer graphics especially nonrigid registration of facial scans for animation there are a lot of different nonrigid registration algorithms but most of them cannot handle large displacements of input models for example registration of neutral face and a face with scream in this work we proposed a modification of icp algorithm which intended for highfidelity capture of large displacement models key component of proposed algorithm is hybrid deformation model which based on embedded deformation graph which can capture small details and blendshapes which can handle large displacements keywords d scanning nonrigid registration iterative closest point numerical optimizations информация авторе климов к в аспирант кафедра программирования информационных технологий факультет компьютерных наук воронежский государственный университет email klimov k v graduate student department of programming and information technologies computer science faculty of voronezh state university email заранее спасибо с уважением климов кирилл
827,вероника доброе утро там аспирант климов послал редакцию т е тебе статью я буду статьей работать т е рецензент леденева посмотри своим правилам удовлетворяет статья требованиям данном этапе добрый день прикрепляю pdf номера вестник вгу саит в ближайшие дни размещен сайте журнала доступен всем можно ссылаться статьи 
